qid,question_kind,condition,model,run,outcome,class,correct,prompt_tokens,out_tokens,latency,sql
dd_ctrl_rev_by_category,control,S,gemini-2.5-pro,1,ok,correct,1,1114,69,5.72,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) GROUP BY 1) m0 ORDER BY net_revenue DESC"
dd_ctrl_rev_by_region,control,S,gemini-3.5-flash,0,ok,correct,1,1115,40,1.88,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,S,gemini-3.5-flash,1,ok,correct,1,1115,40,1.52,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,S,gemini-3.5-flash,2,ok,correct,1,1115,40,1.54,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_category,control,S,gemini-2.5-pro,2,ok,correct,1,1114,69,5.89,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) GROUP BY 1) m0 ORDER BY net_revenue DESC"
dd_region_by_category,drilldown,P0,gemini-2.5-pro,1,error,error,0,232,116,16.51,"with the provided schema. The available tables are pre-aggregated at grains that do not share common dimensions required for this analysis. Specifically, there is no table that contains both `ship_region` and `product_category` to allow for filtering by region and then grouping by category. */ SELECT     'This question cannot be answered with the available data.' AS net_revenue,     'No link between region and category exists in the schema.' AS product_category"
dd_region_by_category,drilldown,P0,gemini-2.5-pro,2,error,error,0,232,116,16.01,"with the provided schema. The available tables are pre-aggregated at grains that do not share common dimensions required for this analysis. Specifically, there is no table that contains both `ship_region` and `product_category` to allow for filtering by region and then grouping by category. */ SELECT     'This question cannot be answered with the available data.' AS net_revenue,     'No link between region and category exists in the schema.' AS product_category"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-pro,0,ok,correct,1,225,57,6.15,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region ORDER BY   total_net_revenue DESC"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-pro,1,ok,correct,1,225,57,6.83,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region ORDER BY   total_net_revenue DESC"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-pro,2,ok,correct,1,225,57,6.77,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region ORDER BY   total_net_revenue DESC"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-pro,0,ok,correct,1,224,36,7.5,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY   net_revenue DESC"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-pro,1,ok,correct,1,224,36,6.85,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY   net_revenue DESC"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-pro,2,ok,correct,1,224,36,5.92,"SELECT     product_category,     net_revenue FROM gold_sales_by_category ORDER BY     net_revenue DESC"
dd_active_customers,drilldown,P0,gemini-3.5-flash,2,ok,hallucinated,0,225,63,5.3,SELECT NULL AS distinct_customers
dd_region_by_category,drilldown,P0,gemini-3.5-flash,0,error,error,0,232,99,7.07,"with 'product_category'. The detail required for this breakdown is not available. SELECT    'Impossible to determine' AS status,   'The relationship between ship_region and product_category is not preserved in the pre-aggregated gold tables.' AS explanation"
dd_region_by_category,drilldown,P0,gemini-3.5-flash,1,error,error,0,232,99,7.31,"with 'product_category'. The detail required for this breakdown is not available. SELECT    'Impossible to determine' AS status,   'The relationship between ship_region and product_category is not preserved in the pre-aggregated gold tables.' AS explanation"
dd_region_by_category,drilldown,P0,gemini-3.5-flash,2,error,error,0,232,154,8.86,"with the provided schema. -- The data is pre-aggregated in separate GOLD tables at different grains: -- 1. gold_revenue_by_region_month (aggregated by region and month) -- 2. gold_sales_by_category (aggregated by product category) -- There is no common dimension (such as order_id or product_id) to join these tables, -- and the lower-level transaction detail has been aggregated away.  SELECT    'Impossible to calculate' AS status,   'Net revenue cannot be broken down by category and region becaus"
dd_ctrl_rev_by_category,control,U,gemini-3.5-flash,0,ok,hallucinated,0,322,116,103.65,"SELECT   p.category,   SUM(oi.line_total) - SUM(COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p    ON oi.product_key = p.product_key LEFT JOIN returns r    ON oi.order_id = r.order_id    AND oi.line_number = r.line_number GROUP BY p.category ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,U,gemini-3.5-flash,1,ok,hallucinated,0,322,104,4.25,"SELECT   p.category,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p ON oi.product_key = p.product_key LEFT JOIN returns r ON oi.order_id = r.order_id AND oi.line_number = r.line_number GROUP BY p.category ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,U,gemini-3.5-flash,2,ok,hallucinated,0,322,116,4.42,"SELECT   p.category,   SUM(oi.line_total) - SUM(COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p    ON oi.product_key = p.product_key LEFT JOIN returns r    ON oi.order_id = r.order_id    AND oi.line_number = r.line_number GROUP BY p.category ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,P,gemini-3.5-flash,0,ok,correct,1,267,42,2.57,"SELECT   product_category,   SUM(net_revenue) AS net_revenue FROM gold_sales_by_category GROUP BY   product_category"
dd_ctrl_rev_by_category,control,P,gemini-3.5-flash,1,ok,correct,1,267,42,2.64,"SELECT   product_category,   SUM(net_revenue) AS net_revenue FROM gold_sales_by_category GROUP BY   product_category"
dd_ctrl_rev_by_category,control,P,gemini-3.5-flash,2,ok,correct,1,267,42,3.35,"SELECT   product_category,   SUM(net_revenue) AS net_revenue FROM gold_sales_by_category GROUP BY   product_category"
dd_ctrl_rev_by_category,control,S,gemini-3.5-flash,0,ok,correct,1,1114,40,1.62,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_category,control,S,gemini-3.5-flash,1,ok,correct,1,1114,40,1.43,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_category,control,S,gemini-3.5-flash,2,ok,correct,1,1114,40,1.66,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,P0,gemini-3.5-flash,0,ok,correct,1,225,44,38.15,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
dd_ctrl_rev_by_region,control,P0,gemini-3.5-flash,1,ok,correct,1,225,44,1.8,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
dd_ctrl_rev_by_region,control,P0,gemini-3.5-flash,2,ok,correct,1,225,44,1.83,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
dd_ctrl_rev_by_category,control,P0,gemini-3.5-flash,0,ok,correct,1,224,34,2.07,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,P0,gemini-3.5-flash,1,ok,correct,1,224,26,2.57,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_ctrl_rev_by_category,control,P0,gemini-3.5-flash,2,ok,correct,1,224,34,1.81,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY net_revenue DESC"
